Date;Prec;Temp;PET;Qobs
2019-05-13;21.575;21.53;3.443140814325194;2.321195485327314
2019-05-14;0.0;21.4;3.413346160756007;2.3120573363431154
2019-05-15;0.0;20.1;3.2331934094277583;2.3029191873589165
2019-05-16;0.0;19.73;3.173858385443894;2.2937810383747177
2019-05-17;0.0;20.8;3.2992386261309905;2.272835214446953
2019-05-18;0.0;23.2;3.593354493500686;2.251889390519187
2019-05-19;0.0;24.0;3.682420906610776;2.2340161625282167
2019-05-20;0.0;23.83;3.648322980285468;2.2161429345372463
2019-05-21;0.0;23.9;3.644933393534015;2.1953856433408574
2019-05-22;0.0;24.7;3.7335536428975287;2.1746283521444694
2019-05-23;0.0;24.1;3.646408761441111;2.1538710609480813
2019-05-24;4.675;20.07;3.1316013202634325;2.1361603611738147
2019-05-25;0.0;21.3;3.275232394173972;2.118449661399548
2019-05-26;0.0;24.0;3.600759943632972;2.1007389616252823
2019-05-27;0.0;25.77;3.809518573202415;2.083028261851016
2019-05-28;0.0;26.23;3.855659626316763;2.068336523702032
2019-05-29;5.725;26.3;3.85384144898192;2.053644785553048
2019-05-30;0.0;25.67;3.7663942337905656;2.0389530474040627
2019-05-31;0.175;25.07;3.683397437027587;2.0242613092550794
2019-06-01;0.0;25.53;3.730668896689976;2.0213772460496613
2019-06-02;0.0;25.53;3.7219793209082455;2.018493182844244
2019-06-03;0.0;22.6;3.357274540073607;2.0156091196388264
2019-06-04;0.0;20.4;3.0830908870840137;2.0127250564334087
2019-06-05;0.0;22.0;3.270666233483753;2.0127250564334087
2019-06-06;0.0;23.3;3.421562943772597;2.0127250564334087
2019-06-07;0.0;24.47;3.556561975380862;2.0127250564334083
2019-06-08;0.9;24.77;3.58664528832105;2.0127250564334087
2019-06-09;0.0;24.0;3.4883077282886967;2.0127250564334087
2019-06-10;0.0;24.67;3.563608580627301;2.0127250564334087
2019-06-11;0.0;24.73;3.5659236496563085;2.009867810383747
2019-06-12;0.0;24.37;3.518319738244956;2.007010564334085
2019-06-13;0.0;24.07;3.478408957577276;2.0041533182844247
2019-06-14;0.0;24.5;3.526243769514321;2.0012960722347635
2019-06-15;0.0;24.97;3.57917232102406;1.9984388261851007
2019-06-16;0.0;24.27;3.4928128795769293;1.99558158013544
2019-06-17;0.0;23.97;3.454691729061495;1.9927243340857783
2019-06-18;0.0;23.47;3.3931901734238106;1.989867088036117
2019-06-19;0.0;23.97;3.4512869959560786;1.9870098419864564
2019-06-20;0.0;24.03;3.457351447484256;1.9841525959367945
2019-06-21;0.0;23.9;3.441203972485919;1.9812953498871329
2019-06-22;0.0;23.77;3.4254744505189656;1.9784381038374723
2019-06-23;0.0;23.6;3.4053944364161186;1.97558085778781
2019-06-24;0.0;22.9;3.3226017121951124;1.9727236117381493
2019-06-25;0.0;23.2;3.359293583716933;1.969866365688488
2019-06-26;0.0;23.6;3.4083296363984097;1.969866365688488
2019-06-27;0.0;24.57;3.5257809794978545;1.969866365688488
2019-06-28;0.0;25.1;3.5912898031589773;1.969866365688488
2019-06-29;0.0;25.15;3.5999994885517648;1.9670367494356664
2019-06-30;0.0;25.15;3.6031677795347297;1.9642071331828448
2019-07-01;0.0;25.2;3.61273958388225;1.9613775169300225
2019-07-02;0.0;24.45;3.526936435662849;1.9585479006772009
2019-07-03;0.0;24.35;3.5192705867603724;1.9557182844243792
2019-07-04;0.0;24.95;3.596024881429116;1.9528886681715567
2019-07-05;0.65;22.0;3.246530299752929;1.950059051918736
2019-07-06;0.0;18.25;2.799989585264628;1.9472294356659143
2019-07-07;0.0;17.25;2.684037147374857;1.9443998194130925
