Date;P;T;IRA;IRI;Q_obs;f_cpmax_Ric;f_sfmax_Ric;f_roots_Ric;f_cpmax_Soy;f_sfmax_Soy;f_roots_Soy
2017-07-08;0.0;23.8;5.0;2.0;1.956;0.3251704725667;0.3251704725667;0.3251704725667;0.6650647246663823;0.6650647246663823;0.6650647246663823
2017-07-09;0.0;23.9;5.0;2.0;1.953;0.3319587123896227;0.3319587123896227;0.3319587123896227;0.6811788780121824;0.6811788780121824;0.6811788780121824
2017-07-10;0.0;24.0;5.0;2.0;1.95;0.3390281719830714;0.3390281719830714;0.3390281719830714;0.6975403151196624;0.6975403151196624;0.6975403151196624
2017-07-11;0.0;23.7;5.0;2.0;1.942;0.3463848465110645;0.3463848465110645;0.3463848465110645;0.7141366513259695;0.7141366513259695;0.7141366513259695
2017-07-12;0.0;24.0;5.0;2.0;1.933;0.3540344977563764;0.3540344977563764;0.3540344977563764;0.7309546372749027;0.7309546372749027;0.7309546372749027
2017-07-13;0.0;24.7;5.0;2.0;1.925;0.361982626998529;0.361982626998529;0.361982626998529;0.7479801637365691;0.7479801637365691;0.7479801637365691
2017-07-14;0.0;25.3;5.0;2.0;1.916;0.3702344473007358;0.3702344473007358;0.3702344473007358;0.7651982693158759;0.7651982693158759;0.7651982693158759
2017-07-15;0.0;24.3;5.0;2.0;1.908;0.3787948552814673;0.3787948552814673;0.3787948552814673;0.7825931511149806;0.7825931511149806;0.7825931511149806
2017-07-16;0.0;24.2;5.0;2.0;1.9;0.3876684024525402;0.3876684024525402;0.3876684024525402;0.8001481784037838;0.8001481784037838;0.8001481784037838
2017-07-17;0.0;22.8;5.0;2.0;1.891;0.3968592662117803;0.3968592662117803;0.3968592662117803;0.8178459093409323;0.8178459093409323;0.8178459093409323
2017-07-18;0.0;14.8;5.0;2.0;1.883;0.4063712205843052;0.4063712205843052;0.4063712205843052;0.8356681107755564;0.8356681107755564;0.8356681107755564
2017-07-19;0.0;17.1;5.0;2.0;1.877;0.4162076068123008;0.4162076068123008;0.4162076068123008;0.853595781147231;0.853595781147231;0.853595781147231
2017-07-20;0.0;21.1;5.0;2.0;1.872;0.4263713038987646;0.4263713038987646;0.4263713038987646;0.8716091764884164;0.8716091764884164;0.8716091764884164
2017-07-21;0.0;24.8;5.0;2.0;1.866;0.436864699216021;0.436864699216021;0.436864699216021;0.8896878395200025;0.8896878395200025;0.8896878395200025
2017-07-22;0.0;26.2;5.0;2.0;1.858;0.4476896592948453;0.4476896592948453;0.4476896592948453;0.9078106318165988;0.9078106318165988;0.9078106318165988
2017-07-23;0.0;26.5;5.0;2.0;1.849;0.4588475009146999;0.4588475009146999;0.4588475009146999;0.9259557690039548;0.9259557690039548;0.9259557690039548
2017-07-24;0.0;26.6;5.0;2.0;1.841;0.4703389626198691;0.4703389626198691;0.4703389626198691;0.944100858936442;0.944100858936442;0.944100858936442
2017-07-25;0.0;25.8;5.0;2.0;1.833;0.4821641767901093;0.4821641767901093;0.4821641767901093;0.9622229427879312;0.9622229427879312;0.9622229427879312
2017-07-26;0.0;25.5;5.0;2.0;1.825;0.4943226423977919;0.4943226423977919;0.4943226423977919;0.9802985389747854;0.9802985389747854;0.9802985389747854
2017-07-27;0.0;24.7;5.0;2.0;1.816;0.5068131985863465;0.5068131985863465;0.5068131985863465;0.9983036898150786;0.9983036898150786;0.9983036898150786
2017-07-28;0.0;23.8;5.0;2.0;1.808;0.5196339992070799;0.5196339992070799;0.5196339992070799;1.016214010813693;1.016214010813693;1.016214010813693
2017-07-29;0.0;24.4;5.0;2.0;1.8;0.5327824884531192;0.5327824884531192;0.5327824884531192;1.0340047424486625;1.0340047424486625;1.0340047424486625
2017-07-30;0.0;25.0;5.0;2.0;1.792;0.5462553777302577;0.5462553777302577;0.5462553777302577;1.0516508043201664;1.0516508043201664;1.0516508043201664
2017-07-31;0.0;25.2;5.0;2.0;1.784;0.5600486239048468;0.5600486239048468;0.5600486239048468;1.0691268515099808;1.0691268515099808;1.0691268515099808
2017-08-01;0.0;24.9;5.0;2.0;1.773;0.5741574090685437;0.5741574090685437;0.5741574090685437;1.0864073329860426;1.0864073329860426;1.0864073329860426
2017-08-02;0.0;25.4;5.0;2.0;1.762;0.5885761219586589;0.5885761219586589;0.5885761219586589;1.1034665518742204;1.1034665518742204;1.1034665518742204
2017-08-03;0.0;25.1;5.0;2.0;1.751;0.6032983411710409;0.6032983411710409;0.6032983411710409;1.1202787274074135;1.1202787274074135;1.1202787274074135
2017-08-04;0.0;23.9;5.0;2.0;1.741;0.6183168202998481;0.6183168202998481;0.6183168202998481;1.136818058350869;1.136818058350869;1.136818058350869
2017-08-05;0.0;25.4;5.0;2.0;1.73;0.6336234751351961;0.6336234751351961;0.6336234751351961;1.1530587876921534;1.1530587876921534;1.1530587876921534
2017-08-06;0.0;27.5;5.0;2.0;1.722;0.6492093730455025;0.6492093730455025;0.6492093730455025;1.1689752683746382;1.1689752683746382;1.1689752683746382
2017-08-07;0.0;27.8;5.0;2.0;1.714;0.6650647246663823;0.6650647246663823;0.6650647246663823;1.1845420298447005;1.1845420298447005;1.1845420298447005
2017-08-08;0.0;28.0;5.0;2.0;1.705;0.6811788780121824;0.6811788780121824;0.6811788780121824;1.1997338451752066;1.1997338451752066;1.1997338451752066
2017-08-09;0.0;28.0;5.0;2.0;1.697;0.6975403151196624;0.6975403151196624;0.6975403151196624;1.21452579852127;1.21452579852127;1.21452579852127
2017-08-10;0.0;28.5;5.0;2.0;1.695;0.7141366513259695;0.7141366513259695;0.7141366513259695;1.2288933526587889;1.2288933526587889;1.2288933526587889
2017-08-11;0.0;26.8;5.0;2.0;1.692;0.7309546372749027;0.7309546372749027;0.7309546372749027;1.2428124163520182;1.2428124163520182;1.2428124163520182
2017-08-12;0.6;26.0;5.0;2.0;1.689;0.7479801637365691;0.7479801637365691;0.7479801637365691;1.2562594112933083;1.2562594112933083;1.2562594112933083
2017-08-13;0.0;27.0;5.0;2.0;1.687;0.7651982693158759;0.7651982693158759;0.7651982693158759;1.2692113383563404;1.2692113383563404;1.2692113383563404
2017-08-14;3.325;26.6;5.0;2.0;1.684;0.7825931511149806;0.7825931511149806;0.7825931511149806;1.2816458429036082;1.2816458429036082;1.2816458429036082
2017-08-15;0.35;27.4;5.0;2.0;1.687;0.8001481784037838;0.8001481784037838;0.8001481784037838;1.2935412788896516;1.2935412788896516;1.2935412788896516
2017-08-16;0.0;27.2;5.0;2.0;1.692;0.8178459093409323;0.8178459093409323;0.8178459093409323;1.3048767715035805;1.3048767715035805;1.3048767715035805
2017-08-17;2.275;27.3;5.0;2.0;1.697;0.8356681107755564;0.8356681107755564;0.8356681107755564;1.315632278097795;1.315632278097795;1.315632278097795
2017-08-18;1.45;25.95;5.0;2.0;1.7;0.853595781147231;0.853595781147231;0.853595781147231;1.3257886471544826;1.3257886471544826;1.3257886471544826
2017-08-19;0.05;27.45;5.0;2.0;1.703;0.8716091764884164;0.8716091764884164;0.8716091764884164;1.3353276750474383;1.3353276750474383;1.3353276750474383
2017-08-20;0.0;26.8;5.0;2.0;1.705;0.8896878395200025;0.8896878395200025;0.8896878395200025;1.344232160364006;1.344232160364006;1.344232160364006
2017-08-21;0.0;24.1;5.0;2.0;1.708;0.9078106318165988;0.9078106318165988;0.9078106318165988;1.3524859555604445;1.3524859555604445;1.3524859555604445
2017-08-22;0.0;25.06;5.0;2.0;1.711;0.9259557690039548;0.9259557690039548;0.9259557690039548;1.3600740157337328;1.3600740157337328;1.3600740157337328
2017-08-23;0.0;27.05;5.0;2.0;1.713;0.944100858936442;0.944100858936442;0.944100858936442;1.366982444303723;1.366982444303723;1.366982444303723
2017-08-24;0.0;26.8;5.0;2.0;1.713;0.9622229427879312;0.9622229427879312;0.9622229427879312;1.3731985354115483;1.3731985354115483;1.3731985354115483
2017-08-25;0.0;26.95;5.0;2.0;1.713;0.9802985389747854;0.9802985389747854;0.9802985389747854;1.3787108128532664;1.3787108128532664;1.3787108128532664
2017-08-26;0.0;27.13;5.0;2.0;1.713;0.9983036898150786;0.9983036898150786;0.9983036898150786;1.383509065381774;1.383509065381774;1.383509065381774
2017-08-27;0.0;27.67;5.0;2.0;1.713;1.016214010813693;1.016214010813693;1.016214010813693;1.387584378225011;1.387584378225011;1.387584378225011
2017-08-28;0.0;27.87;5.0;2.0;1.713;1.0340047424486625;1.0340047424486625;1.0340047424486625;1.3909291606842902;1.3909291606842902;1.3909291606842902
2017-08-29;0.0;28.0;5.0;2.0;1.713;1.0516508043201664;1.0516508043201664;1.0516508043201664;1.393537169693163;1.393537169693163;1.393537169693163
2017-08-30;0.0;28.67;5.0;2.0;1.708;1.0691268515099808;1.0691268515099808;1.0691268515099808;1.3954035292344884;1.3954035292344884;1.3954035292344884
2017-08-31;0.0;27.97;5.0;2.0;1.703;1.0864073329860426;1.0864073329860426;1.0864073329860426;1.3965247455311642;1.3965247455311642;1.3965247455311642
2017-09-01;0.0;27.7;0.0;2.0;1.697;1.1034665518742204;1.1034665518742204;1.1034665518742204;1.396898717944289;1.396898717944289;1.396898717944289
2017-09-02;0.0;28.3;0.0;2.0;1.695;1.1202787274074135;1.1202787274074135;1.1202787274074135;1.3965247455311642;1.3965247455311642;1.3965247455311642
2017-09-03;0.0;27.55;0.0;2.0;1.692;1.136818058350869;1.136818058350869;1.136818058350869;1.3954035292344884;1.3954035292344884;1.3954035292344884
2017-09-04;0.0;27.3;0.0;2.0;1.689;1.1530587876921534;1.1530587876921534;1.1530587876921534;1.393537169693163;1.393537169693163;1.393537169693163
2017-09-05;0.0;26.65;0.0;2.0;1.687;1.1689752683746382;1.1689752683746382;1.1689752683746382;1.3909291606842902;1.3909291606842902;1.3909291606842902
2017-09-06;0.0;26.07;0.0;2.0;1.681;1.1845420298447005;1.1845420298447005;1.1845420298447005;1.387584378225011;1.387584378225011;1.387584378225011
2017-09-07;0.0;26.5;0.0;2.0;1.676;1.1997338451752066;1.1997338451752066;1.1997338451752066;1.383509065381774;1.383509065381774;1.383509065381774
2017-09-08;0.0;28.65;0.0;2.0;1.674;1.21452579852127;1.21452579852127;1.21452579852127;1.3787108128532664;1.3787108128532664;1.3787108128532664
2017-09-09;0.0;28.65;0.0;2.0;1.671;1.2288933526587889;1.2288933526587889;1.2288933526587889;1.3731985354115483;1.3731985354115483;1.3731985354115483
2017-09-10;0.0;27.75;0.0;2.0;1.668;1.2428124163520182;1.2428124163520182;1.2428124163520182;1.366982444303723;1.366982444303723;1.366982444303723
2017-09-11;0.7;27.65;0.0;2.0;1.666;1.2562594112933083;1.2562594112933083;1.2562594112933083;1.3600740157337328;1.3600740157337328;1.3600740157337328
2017-09-12;0.0;27.55;0.0;2.0;1.663;1.2692113383563404;1.2692113383563404;1.2692113383563404;1.3524859555604445;1.3524859555604445;1.3524859555604445
2017-09-13;0.0;28.5;0.0;2.0;1.66;1.2816458429036082;1.2816458429036082;1.2816458429036082;1.344232160364006;1.344232160364006;1.344232160364006
2017-09-14;0.0;28.9;0.0;2.0;1.658;1.2935412788896516;1.2935412788896516;1.2935412788896516;1.3353276750474383;1.3353276750474383;1.3353276750474383
2017-09-15;0.0;28.1;0.0;2.0;1.655;1.3048767715035805;1.3048767715035805;1.3048767715035805;1.3257886471544826;1.3257886471544826;1.3257886471544826
2017-09-16;0.0;26.2;0.0;2.0;1.652;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795;1.315632278097795
2017-09-17;0.0;24.0;0.0;2.0;1.65;1.3257886471544826;1.3257886471544826;1.3257886471544826;1.3048767715035805;1.3048767715035805;1.3048767715035805
2017-09-18;0.0;25.57;0.0;2.0;1.647;1.3353276750474383;1.3353276750474383;1.3353276750474383;1.2935412788896516;1.2935412788896516;1.2935412788896516
2017-09-19;0.0;27.75;0.0;2.0;1.645;1.344232160364006;1.344232160364006;1.344232160364006;1.2816458429036082;1.2816458429036082;1.2816458429036082
2017-09-20;0.0;28.25;0.0;2.0;1.642;1.3524859555604445;1.3524859555604445;1.3524859555604445;1.2692113383563404;1.2692113383563404;1.2692113383563404
2017-09-21;0.0;26.4;0.0;2.0;1.642;1.3600740157337328;1.3600740157337328;1.3600740157337328;1.2562594112933083;1.2562594112933083;1.2562594112933083
2017-09-22;0.0;26.55;0.0;2.0;1.642;1.366982444303723;1.366982444303723;1.366982444303723;1.2428124163520182;1.2428124163520182;1.2428124163520182
2017-09-23;0.0;28.15;0.0;2.0;1.642;1.3731985354115483;1.3731985354115483;1.3731985354115483;1.2288933526587889;1.2288933526587889;1.2288933526587889
2017-09-24;0.0;28.15;0.0;2.0;1.642;1.3787108128532664;1.3787108128532664;1.3787108128532664;1.21452579852127;1.21452579852127;1.21452579852127
2017-09-25;0.125;28.1;0.0;2.0;1.642;1.383509065381774;1.383509065381774;1.383509065381774;1.1997338451752066;1.1997338451752066;1.1997338451752066
2017-09-26;0.85;28.1;0.0;2.0;1.642;1.387584378225011;1.387584378225011;1.387584378225011;1.1845420298447005;1.1845420298447005;1.1845420298447005
2017-09-27;6.275;26.4;0.0;2.0;1.642;1.3909291606842902;1.3909291606842902;1.3909291606842902;1.1689752683746382;1.1689752683746382;1.1689752683746382
2017-09-28;15.225;23.7;0.0;2.0;1.653;1.393537169693163;1.393537169693163;1.393537169693163;1.1530587876921534;1.1530587876921534;1.1530587876921534
2017-09-29;0.275;24.8;0.0;2.0;1.661;1.3954035292344884;1.3954035292344884;1.3954035292344884;1.136818058350869;1.136818058350869;1.136818058350869
2017-09-30;0.65;27.0;0.0;2.0;1.669;1.3965247455311642;1.3965247455311642;1.3965247455311642;1.1202787274074135;1.1202787274074135;1.1202787274074135
2017-10-01;0.0;28.35;0.0;0.0;1.677;1.396898717944289;1.396898717944289;1.396898717944289;1.1034665518742204;1.1034665518742204;1.1034665518742204
2017-10-02;22.6;23.9;0.0;0.0;1.687;1.3965247455311642;1.3965247455311642;1.3965247455311642;1.0864073329860426;1.0864073329860426;1.0864073329860426
2017-10-03;16.075;20.6;0.0;0.0;1.706;1.3954035292344884;1.3954035292344884;1.3954035292344884;1.0691268515099808;1.0691268515099808;1.0691268515099808
2017-10-04;0.0;23.75;0.0;0.0;1.727;1.393537169693163;1.393537169693163;1.393537169693163;1.0516508043201664;1.0516508043201664;1.0516508043201664
2017-10-05;0.0;27.1;0.0;0.0;1.74;1.3909291606842902;1.3909291606842902;1.3909291606842902;1.0340047424486625;1.0340047424486625;1.0340047424486625
2017-10-06;0.1;27.97;0.0;0.0;1.748;1.387584378225011;1.387584378225011;1.387584378225011;1.016214010813693;1.016214010813693;1.016214010813693
2017-10-07;3.95;23.05;0.0;0.0;1.762;1.383509065381774;1.383509065381774;1.383509065381774;0.9983036898150786;0.9983036898150786;0.9983036898150786
2017-10-08;6.325;25.75;0.0;0.0;1.762;1.3787108128532664;1.3787108128532664;1.3787108128532664;0.9802985389747854;0.9802985389747854;0.9802985389747854
2017-10-09;1.65;27.9;0.0;0.0;1.768;1.3731985354115483;1.3731985354115483;1.3731985354115483;0.9622229427879312;0.9622229427879312;0.9622229427879312
2017-10-10;0.0;28.7;0.0;0.0;1.775;1.366982444303723;1.366982444303723;1.366982444303723;0.944100858936442;0.944100858936442;0.944100858936442
2017-10-11;0.0;28.25;0.0;0.0;1.775;1.3600740157337328;1.3600740157337328;1.3600740157337328;0.9259557690039548;0.9259557690039548;0.9259557690039548
2017-10-12;0.0;27.45;0.0;0.0;1.775;1.3524859555604445;1.3524859555604445;1.3524859555604445;0.9078106318165988;0.9078106318165988;0.9078106318165988
2017-10-13;0.6;27.05;0.0;0.0;1.764;1.344232160364006;1.344232160364006;1.344232160364006;0.8896878395200025;0.8896878395200025;0.8896878395200025
2017-10-14;1.35;23.35;0.0;0.0;1.756;1.3353276750474383;1.3353276750474383;1.3353276750474383;0.8716091764884164;0.8716091764884164;0.8716091764884164
2017-10-15;0.0;24.0;0.0;0.0;1.748;1.3257886471544826;1.3257886471544826;1.3257886471544826;0.853595781147231;0.853595781147231;0.853595781147231
2017-10-16;0.0;27.63;0.0;0.0;1.74;1.315632278097795;1.315632278097795;1.315632278097795;0.8356681107755564;0.8356681107755564;0.8356681107755564
2017-10-17;5.85;24.85;0.0;0.0;1.732;1.3048767715035805;1.3048767715035805;1.3048767715035805;0.8178459093409323;0.8178459093409323;0.8178459093409323
2017-10-18;0.0;28.3;0.0;0.0;1.716;1.2935412788896516;1.2935412788896516;1.2935412788896516;0.8001481784037838;0.8001481784037838;0.8001481784037838
2017-10-19;1.725;28.95;0.0;0.0;1.698;1.2816458429036082;1.2816458429036082;1.2816458429036082;0.7825931511149806;0.7825931511149806;0.7825931511149806
2017-10-20;17.575;25.8;0.0;0.0;1.687;1.2692113383563404;1.2692113383563404;1.2692113383563404;0.7651982693158759;0.7651982693158759;0.7651982693158759
2017-10-21;0.0;25.55;0.0;0.0;1.682;1.2562594112933083;1.2562594112933083;1.2562594112933083;0.7479801637365691;0.7479801637365691;0.7479801637365691
2017-10-22;3.125;23.5;0.0;0.0;1.674;1.2428124163520182;1.2428124163520182;1.2428124163520182;0.7309546372749027;0.7309546372749027;0.7309546372749027
2017-10-23;0.0;24.5;0.0;0.0;1.679;1.2288933526587889;1.2288933526587889;1.2288933526587889;0.7141366513259695;0.7141366513259695;0.7141366513259695
2017-10-24;5.725;25.55;0.0;0.0;1.675;1.21452579852127;1.21452579852127;1.21452579852127;0.6975403151196624;0.6975403151196624;0.6975403151196624
2017-10-25;0.9;25.93;0.0;0.0;1.671;1.1997338451752066;1.1997338451752066;1.1997338451752066;0.6811788780121824;0.6811788780121824;0.6811788780121824
2017-10-26;3.75;26.9;0.0;0.0;1.671;1.1845420298447005;1.1845420298447005;1.1845420298447005;0.6650647246663823;0.6650647246663823;0.6650647246663823
2017-10-27;0.075;25.3;0.0;0.0;1.671;1.1689752683746382;1.1689752683746382;1.1689752683746382;0.6492093730455025;0.6492093730455025;0.6492093730455025
2017-10-28;6.125;25.4;0.0;0.0;1.671;1.1530587876921534;1.1530587876921534;1.1530587876921534;0.6336234751351961;0.6336234751351961;0.6336234751351961
2017-10-29;1.975;25.2;0.0;0.0;1.676;1.136818058350869;1.136818058350869;1.136818058350869;0.6183168202998481;0.6183168202998481;0.6183168202998481
2017-10-30;3.775;26.55;0.0;0.0;1.682;1.1202787274074135;1.1202787274074135;1.1202787274074135;0.6032983411710409;0.6032983411710409;0.6032983411710409
2017-10-31;5.875;25.5;0.0;0.0;1.687;1.1034665518742204;1.1034665518742204;1.1034665518742204;0.5885761219586589;0.5885761219586589;0.5885761219586589
2017-11-01;9.775;25.6;0.0;0.0;1.689;1.0864073329860426;1.0864073329860426;1.0864073329860426;0.5741574090685437;0.5741574090685437;0.5741574090685437
2017-11-02;0.0;27.3;0.0;0.0;1.692;1.0691268515099808;1.0691268515099808;1.0691268515099808;0.5600486239048468;0.5600486239048468;0.5600486239048468
2017-11-03;10.0;26.45;0.0;0.0;1.7;1.0516508043201664;1.0516508043201664;1.0516508043201664;0.5462553777302577;0.5462553777302577;0.5462553777302577
2017-11-04;0.0;26.4;0.0;0.0;1.711;1.0340047424486625;1.0340047424486625;1.0340047424486625;0.5327824884531192;0.5327824884531192;0.5327824884531192
2017-11-05;0.0;26.9;0.0;0.0;1.722;1.016214010813693;1.016214010813693;1.016214010813693;0.5196339992070799;0.5196339992070799;0.5196339992070799
2017-11-06;2.8;24.65;0.0;0.0;1.73;0.9983036898150786;0.9983036898150786;0.9983036898150786;0.5068131985863465;0.5068131985863465;0.5068131985863465
2017-11-07;5.875;25.4;0.0;0.0;1.741;0.9802985389747854;0.9802985389747854;0.9802985389747854;0.4943226423977919;0.4943226423977919;0.4943226423977919
2017-11-08;11.625;24.1;0.0;0.0;1.755;0.9622229427879312;0.9622229427879312;0.9622229427879312;0.4821641767901093;0.4821641767901093;0.4821641767901093
2017-11-09;8.75;25.05;0.0;0.0;1.768;0.944100858936442;0.944100858936442;0.944100858936442;0.4703389626198691;0.4703389626198691;0.4703389626198691
2017-11-10;24.675;25.15;0.0;0.0;1.782;0.9259557690039548;0.9259557690039548;0.9259557690039548;0.4588475009146999;0.4588475009146999;0.4588475009146999
2017-11-11;17.5;24.4;0.0;0.0;1.795;0.9078106318165988;0.9078106318165988;0.9078106318165988;0.4476896592948453;0.4476896592948453;0.4476896592948453
2017-11-12;0.775;25.0;0.0;0.0;1.809;0.8896878395200025;0.8896878395200025;0.8896878395200025;0.436864699216021;0.436864699216021;0.436864699216021
2017-11-13;7.025;25.55;0.0;0.0;1.817;0.8716091764884164;0.8716091764884164;0.8716091764884164;0.4263713038987646;0.4263713038987646;0.4263713038987646
2017-11-14;8.475;26.65;0.0;0.0;1.825;0.853595781147231;0.853595781147231;0.853595781147231;0.4162076068123008;0.4162076068123008;0.4162076068123008
2017-11-15;1.575;26.4;0.0;0.0;1.83;0.8356681107755564;0.8356681107755564;0.8356681107755564;0.4063712205843052;0.4063712205843052;0.4063712205843052
2017-11-16;0.45;25.55;0.0;0.0;1.836;0.8178459093409323;0.8178459093409323;0.8178459093409323;0.3968592662117803;0.3968592662117803;0.3968592662117803
2017-11-17;8.85;24.6;0.0;0.0;1.838;0.8001481784037838;0.8001481784037838;0.8001481784037838;0.3876684024525402;0.3876684024525402;0.3876684024525402
2017-11-18;7.975;26.25;0.0;0.0;1.836;0.7825931511149806;0.7825931511149806;0.7825931511149806;0.3787948552814673;0.3787948552814673;0.3787948552814673
2017-11-19;2.1;24.45;0.0;0.0;1.83;0.7651982693158759;0.7651982693158759;0.7651982693158759;0.3702344473007358;0.3702344473007358;0.3702344473007358
2017-11-20;35.075;25.6;0.0;0.0;1.844;0.7479801637365691;0.7479801637365691;0.7479801637365691;0.361982626998529;0.361982626998529;0.361982626998529
2017-11-21;15.0;25.6;0.0;0.0;1.858;0.7309546372749027;0.7309546372749027;0.7309546372749027;0.3540344977563764;0.3540344977563764;0.3540344977563764
2017-11-22;33.325;25.25;0.0;0.0;1.864;0.7141366513259695;0.7141366513259695;0.7141366513259695;0.3463848465110645;0.3463848465110645;0.3463848465110645
2017-11-23;21.25;26.3;0.0;0.0;1.87;0.6975403151196624;0.6975403151196624;0.6975403151196624;0.3390281719830714;0.3390281719830714;0.3390281719830714
2017-11-24;7.675;26.75;0.0;0.0;1.875;0.6811788780121824;0.6811788780121824;0.6811788780121824;0.3319587123896227;0.3319587123896227;0.3319587123896227
2017-11-25;2.475;27.0;0.0;0.0;1.878;0.6650647246663823;0.6650647246663823;0.6650647246663823;0.3251704725667;0.3251704725667;0.3251704725667
2017-11-26;17.65;26.15;0.0;0.0;1.881;0.6492093730455025;0.6492093730455025;0.6492093730455025;0.3186572504306327;0.3186572504306327;0.3186572504306327
